0,0.18512155890955717
1,0.18496910733748434
2,0.18481989357616446
3,0.18467237544707238
4,0.18452586159889267
5,0.18437999893319335
6,0.18423456874527624
7,0.1840894072517309
8,0.18394437494225008
9,0.18379934478063825
10,0.18365419761052051
11,0.18350882030240062
12,0.18336310494517302
13,0.18321694843947608
14,0.1830702522494364
15,0.1829229222200399
16,0.18277486842429508
17,0.18262600502598253
18,0.18247625015209523
19,0.18232552577233707
20,0.18217375758436616
21,0.18202087490403507
22,0.18186681056013282
23,0.18171150079326207
24,0.1815548851585539
25,0.18139690643196432
26,0.18123751051992348
27,0.1810766463721297
28,0.1809142658972933
29,0.18075032388164947
30,0.1805847779100651
31,0.1804175882895771
32,0.18024871797520275
33,0.1800781324978703
34,0.17990579989432393
35,0.17973169063886127
36,0.17955577757676622
37,0.17937803585930565
38,0.179198442880161
39,0.17901697821317192
40,0.17883362355127153
41,0.1786483626464988
42,0.17846118125097638
43,0.1782720670587479
44,0.17808100964837134
45,0.17788800042617173
46,0.17769303257005942
47,0.17749610097382454
48,0.17729720219182468
49,0.17709633438398523
50,0.17689349726103798
51,0.1766886920299282
52,0.17648192133932378
53,0.17627318922516577
54,0.17606250105620402
55,0.17584986347946435
56,0.17563528436560033
57,0.1754187727540834
58,0.17520033879819116
59,0.17497999370975512
60,0.17475774970363211
61,0.17453361994186695
62,0.17430761847751303
63,0.17407976019808113
64,0.17385006076858533
65,0.17361853657415519
66,0.17338520466218182
67,0.1731500826839639
68,0.1729131888358154
69,0.1726745417995954
70,0.17243416068261175
71,0.17219206495684822
72,0.17194827439745497
73,0.17170280902043478
74,0.1714556890194493
75,0.17120693470165776
76,0.17095656642248924
77,0.17070460451923875
78,0.17045106924336095
79,0.1701959806913235
80,0.16993935873386365
81,0.16968122294347776
82,0.1694215925199532
83,0.16916048621373675
84,0.168897922246911
85,0.16863391823153556
86,0.16836849108508367
87,0.16810165694269097
88,0.16783343106590676
89,0.16756382774762124
90,0.1672928602128193
91,0.16702054051479157
92,0.16674687942641325
93,0.1664718863260811
94,0.1661955690778798
95,0.16591793390553025
96,0.16563898525965579
97,0.16535872567788387
98,0.1650771556372873
99,0.1647942733986543
100,0.16451007484206337
101,0.1642245532932301
102,0.1639376993400808
103,0.1636495006390043
104,0.16335994171022455
105,0.16306900372173688
106,0.16277666426124943
107,0.1624828970955744
108,0.16218767191692188
109,0.16189095407555992
110,0.16159270429832104
111,0.16129287839246154
112,0.1609914269344122
113,0.16068829494300413
114,0.16038342153681434
115,0.1600767395753582
116,0.1597681752839597
117,0.15945764786227554
118,0.15914506907663423
119,0.15883034283659736
120,0.1585133647564726
121,0.15819402170292624
122,0.15787219133038882
123,0.1575477416066502
124,0.15722053033194172
125,0.15689040465595755
126,0.15655720059872247
127,0.15622074258305135
128,0.1558808429886298
129,0.1555373017405729
130,0.1551899059487724
131,0.15483842961852132
132,0.15448263345788446
133,0.15412226481314306
134,0.1537570577703957
135,0.15338673346903725
136,0.15301100068123183
137,0.15262955672041323
138,0.15224208875087183
139,0.15184827557897995
140,0.1514477900136607
141,0.15104030188806694
142,0.15062548183450983
143,0.15020300589847754
144,0.14977256106284823
145,0.14933385172764826
146,0.14888660715156535
147,0.14843058980694784
148,0.1479656045292666
149,0.14749150825567056
150,0.14700822004840902
151,0.14651573099362664
152,0.14601411346392515
153,0.14550352914707743
154,0.14498423518886108
155,0.14445658779145032
156,0.14392104266455993
157,0.14337815185374048
158,0.14282855666940222
159,0.14227297670062222
160,0.14171219519692949
161,0.14114704140626289
162,0.1405783707296893
163,0.1400070437556925
164,0.1394339053394969
165,0.13885976488078391
166,0.13828537882857841
167,0.13771143622421217
168,0.1371385478140928
169,0.13656723896170297
170,0.1359979463000373
171,0.13543101782168931
172,0.134866715923377
173,0.13430522281236096
174,0.1337466476410013
175,0.1331910347520628
176,0.13263837247653718
177,0.13208860201190445
178,0.13154162600741726
179,0.13099731658247674
180,0.1304555225961172
181,0.1299160760649416
182,0.12937879769121097
183,0.1288435015119336
184,0.12830999871486237
185,0.12777810069021545
186,0.1272476213999404
187,0.12671837915170425
188,0.12619019786455943
189,0.125662907909169
190,0.12513634659899192
191,0.12461035840102025
192,0.12408479492633513
193,0.12355951475247098
194,0.12303438312171652
195,0.12250927155226059
196,0.12198405739262755
197,0.12145862334417641
198,0.12093285697154492
199,0.1204066502167654
200,0.11987989892928955
201,0.11935250242126691
202,0.11882436305505373
203,0.11829538586800398
204,0.11776547823805568
205,0.1172345495924012
206,0.1167025111605743
207,0.11616927577254568
208,0.11563475770185142
209,0.11509887255335519
210,0.11456153719492507
211,0.11402266973207445
212,0.11348218952444444
213,0.11294001724287762
214,0.11239607496573617
215,0.11185028631303257
216,0.11130257661687225
217,0.1107528731266248
218,0.11020110524716067
219,0.10964720480839135
220,0.10909110636423777
221,0.10853274751901804
222,0.10797206927909365
223,0.1074090164274379
224,0.1068435379185972
